"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","UNEMP","TOT","PC_LF","M","2004-03",12.17998,
"BRA","UNEMP","TOT","PC_LF","M","2004-04",12.42227,
"BRA","UNEMP","TOT","PC_LF","M","2004-05",11.8334,
"BRA","UNEMP","TOT","PC_LF","M","2004-06",11.59418,
"BRA","UNEMP","TOT","PC_LF","M","2004-07",11.08624,
"BRA","UNEMP","TOT","PC_LF","M","2004-08",11.26412,
"BRA","UNEMP","TOT","PC_LF","M","2004-09",10.9855,
"BRA","UNEMP","TOT","PC_LF","M","2004-10",10.74518,
"BRA","UNEMP","TOT","PC_LF","M","2004-11",11.20485,
"BRA","UNEMP","TOT","PC_LF","M","2004-12",11.06768,
"BRA","UNEMP","TOT","PC_LF","M","2005-01",10.54401,
"BRA","UNEMP","TOT","PC_LF","M","2005-02",10.47064,
"BRA","UNEMP","TOT","PC_LF","M","2005-03",10.28259,
"BRA","UNEMP","TOT","PC_LF","M","2005-04",10.22216,
"BRA","UNEMP","TOT","PC_LF","M","2005-05",9.827232,
"BRA","UNEMP","TOT","PC_LF","M","2005-06",9.254727,
"BRA","UNEMP","TOT","PC_LF","M","2005-07",9.322425,
"BRA","UNEMP","TOT","PC_LF","M","2005-08",9.329138,
"BRA","UNEMP","TOT","PC_LF","M","2005-09",9.736018,
"BRA","UNEMP","TOT","PC_LF","M","2005-10",9.861129,
"BRA","UNEMP","TOT","PC_LF","M","2005-11",10.10996,
"BRA","UNEMP","TOT","PC_LF","M","2005-12",9.675368,
"BRA","UNEMP","TOT","PC_LF","M","2006-01",9.617917,
"BRA","UNEMP","TOT","PC_LF","M","2006-02",9.895424,
"BRA","UNEMP","TOT","PC_LF","M","2006-03",9.87268,
"BRA","UNEMP","TOT","PC_LF","M","2006-04",9.840483,
"BRA","UNEMP","TOT","PC_LF","M","2006-05",9.82048,
"BRA","UNEMP","TOT","PC_LF","M","2006-06",10.2695,
"BRA","UNEMP","TOT","PC_LF","M","2006-07",10.58653,
"BRA","UNEMP","TOT","PC_LF","M","2006-08",10.47811,
"BRA","UNEMP","TOT","PC_LF","M","2006-09",10.06391,
"BRA","UNEMP","TOT","PC_LF","M","2006-10",10.06175,
"BRA","UNEMP","TOT","PC_LF","M","2006-11",10.0714,
"BRA","UNEMP","TOT","PC_LF","M","2006-12",9.695142,
"BRA","UNEMP","TOT","PC_LF","M","2007-01",9.623956,
"BRA","UNEMP","TOT","PC_LF","M","2007-02",9.673713,
"BRA","UNEMP","TOT","PC_LF","M","2007-03",9.622403,
"BRA","UNEMP","TOT","PC_LF","M","2007-04",9.618071,
"BRA","UNEMP","TOT","PC_LF","M","2007-05",9.770851,
"BRA","UNEMP","TOT","PC_LF","M","2007-06",9.526117,
"BRA","UNEMP","TOT","PC_LF","M","2007-07",9.325441,
"BRA","UNEMP","TOT","PC_LF","M","2007-08",9.446429,
"BRA","UNEMP","TOT","PC_LF","M","2007-09",9.072807,
"BRA","UNEMP","TOT","PC_LF","M","2007-10",8.932889,
"BRA","UNEMP","TOT","PC_LF","M","2007-11",8.723907,
"BRA","UNEMP","TOT","PC_LF","M","2007-12",8.636428,
"BRA","UNEMP","TOT","PC_LF","M","2008-01",8.274426,
"BRA","UNEMP","TOT","PC_LF","M","2008-02",8.516868,
"BRA","UNEMP","TOT","PC_LF","M","2008-03",8.119047,
"BRA","UNEMP","TOT","PC_LF","M","2008-04",8.072902,
"BRA","UNEMP","TOT","PC_LF","M","2008-05",7.60141,
"BRA","UNEMP","TOT","PC_LF","M","2008-06",7.715947,
"BRA","UNEMP","TOT","PC_LF","M","2008-07",7.983775,
"BRA","UNEMP","TOT","PC_LF","M","2008-08",7.524454,
"BRA","UNEMP","TOT","PC_LF","M","2008-09",7.715191,
"BRA","UNEMP","TOT","PC_LF","M","2008-10",7.674621,
"BRA","UNEMP","TOT","PC_LF","M","2008-11",8.028376,
"BRA","UNEMP","TOT","PC_LF","M","2008-12",7.885071,
"BRA","UNEMP","TOT","PC_LF","M","2009-01",8.467198,
"BRA","UNEMP","TOT","PC_LF","M","2009-02",8.287186,
"BRA","UNEMP","TOT","PC_LF","M","2009-03",8.539585,
"BRA","UNEMP","TOT","PC_LF","M","2009-04",8.431472,
"BRA","UNEMP","TOT","PC_LF","M","2009-05",8.472834,
"BRA","UNEMP","TOT","PC_LF","M","2009-06",7.940168,
"BRA","UNEMP","TOT","PC_LF","M","2009-07",7.842829,
"BRA","UNEMP","TOT","PC_LF","M","2009-08",7.999191,
"BRA","UNEMP","TOT","PC_LF","M","2009-09",7.756629,
"BRA","UNEMP","TOT","PC_LF","M","2009-10",7.729197,
"BRA","UNEMP","TOT","PC_LF","M","2009-11",7.801152,
"BRA","UNEMP","TOT","PC_LF","M","2009-12",7.902646,
"BRA","UNEMP","TOT","PC_LF","M","2010-01",7.465011,
"BRA","UNEMP","TOT","PC_LF","M","2010-02",7.191654,
"BRA","UNEMP","TOT","PC_LF","M","2010-03",7.172642,
"BRA","UNEMP","TOT","PC_LF","M","2010-04",6.875212,
"BRA","UNEMP","TOT","PC_LF","M","2010-05",7.143868,
"BRA","UNEMP","TOT","PC_LF","M","2010-06",6.833828,
"BRA","UNEMP","TOT","PC_LF","M","2010-07",6.810925,
"BRA","UNEMP","TOT","PC_LF","M","2010-08",6.660689,
"BRA","UNEMP","TOT","PC_LF","M","2010-09",6.253394,
"BRA","UNEMP","TOT","PC_LF","M","2010-10",6.222114,
"BRA","UNEMP","TOT","PC_LF","M","2010-11",6.094969,
"BRA","UNEMP","TOT","PC_LF","M","2010-12",6.159383,
"BRA","UNEMP","TOT","PC_LF","M","2011-01",6.23846,
"BRA","UNEMP","TOT","PC_LF","M","2011-02",6.21431,
"BRA","UNEMP","TOT","PC_LF","M","2011-03",6.096147,
"BRA","UNEMP","TOT","PC_LF","M","2011-04",6.100201,
"BRA","UNEMP","TOT","PC_LF","M","2011-05",6.082115,
"BRA","UNEMP","TOT","PC_LF","M","2011-06",6.023153,
"BRA","UNEMP","TOT","PC_LF","M","2011-07",5.912048,
"BRA","UNEMP","TOT","PC_LF","M","2011-08",5.911242,
"BRA","UNEMP","TOT","PC_LF","M","2011-09",6.032932,
"BRA","UNEMP","TOT","PC_LF","M","2011-10",5.892017,
"BRA","UNEMP","TOT","PC_LF","M","2011-11",5.551761,
"BRA","UNEMP","TOT","PC_LF","M","2011-12",5.551572,
"BRA","UNEMP","TOT","PC_LF","M","2012-01",5.678271,
"BRA","UNEMP","TOT","PC_LF","M","2012-02",5.608653,
"BRA","UNEMP","TOT","PC_LF","M","2012-03",5.865548,
"BRA","UNEMP","TOT","PC_LF","M","2012-04",5.72741,
"BRA","UNEMP","TOT","PC_LF","M","2012-05",5.549574,
"BRA","UNEMP","TOT","PC_LF","M","2012-06",5.689653,
"BRA","UNEMP","TOT","PC_LF","M","2012-07",5.272289,
"BRA","UNEMP","TOT","PC_LF","M","2012-08",5.242164,
"BRA","UNEMP","TOT","PC_LF","M","2012-09",5.418124,
"BRA","UNEMP","TOT","PC_LF","M","2012-10",5.44998,
"BRA","UNEMP","TOT","PC_LF","M","2012-11",5.237459,
"BRA","UNEMP","TOT","PC_LF","M","2012-12",5.411323,
"BRA","UNEMP","TOT","PC_LF","M","2013-01",5.601452,
"BRA","UNEMP","TOT","PC_LF","M","2013-02",5.436466,
"BRA","UNEMP","TOT","PC_LF","M","2013-03",5.338785,
"BRA","UNEMP","TOT","PC_LF","M","2013-04",5.509905,
"BRA","UNEMP","TOT","PC_LF","M","2013-05",5.553439,
"BRA","UNEMP","TOT","PC_LF","M","2013-06",5.779708,
"BRA","UNEMP","TOT","PC_LF","M","2013-07",5.490614,
"BRA","UNEMP","TOT","PC_LF","M","2013-08",5.210773,
"BRA","UNEMP","TOT","PC_LF","M","2013-09",5.415362,
"BRA","UNEMP","TOT","PC_LF","M","2013-10",5.289386,
"BRA","UNEMP","TOT","PC_LF","M","2013-11",4.950717,
"BRA","UNEMP","TOT","PC_LF","M","2013-12",5.093781,
"BRA","UNEMP","TOT","PC_LF","M","2014-01",4.937573,
"BRA","UNEMP","TOT","PC_LF","M","2014-02",5.003753,
"BRA","UNEMP","TOT","PC_LF","M","2014-03",4.753304,
"BRA","UNEMP","TOT","PC_LF","M","2014-04",4.617692,
"BRA","UNEMP","TOT","PC_LF","M","2014-05",4.680679,
"BRA","UNEMP","TOT","PC_LF","M","2014-06",4.665461,
"BRA","UNEMP","TOT","PC_LF","M","2014-07",4.775859,
"BRA","UNEMP","TOT","PC_LF","M","2014-08",4.93764,
"BRA","UNEMP","TOT","PC_LF","M","2014-09",4.866515,
"BRA","UNEMP","TOT","PC_LF","M","2014-10",4.776866,
"BRA","UNEMP","TOT","PC_LF","M","2014-11",5.176929,
"BRA","UNEMP","TOT","PC_LF","M","2014-12",5.071084,
"BRA","UNEMP","TOT","PC_LF","M","2015-01",5.463681,
"BRA","UNEMP","TOT","PC_LF","M","2015-02",5.715923,
"BRA","UNEMP","TOT","PC_LF","M","2015-03",5.83795,
"BRA","UNEMP","TOT","PC_LF","M","2015-04",6.085472,
"BRA","UNEMP","TOT","PC_LF","M","2015-05",6.410128,
"BRA","UNEMP","TOT","PC_LF","M","2015-06",6.703869,
"CHL","UNEMP","TOT","PC_LF","M","1993-01",6.600766,
"CHL","UNEMP","TOT","PC_LF","M","1993-02",6.580869,
"CHL","UNEMP","TOT","PC_LF","M","1993-03",6.50179,
"CHL","UNEMP","TOT","PC_LF","M","1993-04",6.391062,
"CHL","UNEMP","TOT","PC_LF","M","1993-05",6.240156,
"CHL","UNEMP","TOT","PC_LF","M","1993-06",6.288754,
"CHL","UNEMP","TOT","PC_LF","M","1993-07",6.424429,
"CHL","UNEMP","TOT","PC_LF","M","1993-08",6.476635,
"CHL","UNEMP","TOT","PC_LF","M","1993-09",6.426622,
"CHL","UNEMP","TOT","PC_LF","M","1993-10",6.37148,
"CHL","UNEMP","TOT","PC_LF","M","1993-11",6.907155,
"CHL","UNEMP","TOT","PC_LF","M","1993-12",7.332366,
"CHL","UNEMP","TOT","PC_LF","M","1994-01",7.552031,
"CHL","UNEMP","TOT","PC_LF","M","1994-02",7.340678,
"CHL","UNEMP","TOT","PC_LF","M","1994-03",7.481226,
"CHL","UNEMP","TOT","PC_LF","M","1994-04",7.586515,
"CHL","UNEMP","TOT","PC_LF","M","1994-05",7.672779,
"CHL","UNEMP","TOT","PC_LF","M","1994-06",7.722299,
"CHL","UNEMP","TOT","PC_LF","M","1994-07",7.704226,
"CHL","UNEMP","TOT","PC_LF","M","1994-08",7.888897,
"CHL","UNEMP","TOT","PC_LF","M","1994-09",8.221263,
"CHL","UNEMP","TOT","PC_LF","M","1994-10",8.479084,
"CHL","UNEMP","TOT","PC_LF","M","1994-11",8.377023,
"CHL","UNEMP","TOT","PC_LF","M","1994-12",8.121571,
"CHL","UNEMP","TOT","PC_LF","M","1995-01",7.810266,
"CHL","UNEMP","TOT","PC_LF","M","1995-02",7.673668,
"CHL","UNEMP","TOT","PC_LF","M","1995-03",7.392715,
"CHL","UNEMP","TOT","PC_LF","M","1995-04",7.466786,
"CHL","UNEMP","TOT","PC_LF","M","1995-05",7.413873,
"CHL","UNEMP","TOT","PC_LF","M","1995-06",7.39876,
"CHL","UNEMP","TOT","PC_LF","M","1995-07",7.224773,
"CHL","UNEMP","TOT","PC_LF","M","1995-08",7.044261,
"CHL","UNEMP","TOT","PC_LF","M","1995-09",6.932196,
"CHL","UNEMP","TOT","PC_LF","M","1995-10",6.892292,
"CHL","UNEMP","TOT","PC_LF","M","1995-11",7.101422,
"CHL","UNEMP","TOT","PC_LF","M","1995-12",7.523315,
"CHL","UNEMP","TOT","PC_LF","M","1996-01",7.490651,
"CHL","UNEMP","TOT","PC_LF","M","1996-02",6.865066,
"CHL","UNEMP","TOT","PC_LF","M","1996-03",6.343174,
"CHL","UNEMP","TOT","PC_LF","M","1996-04",6.239664,
"CHL","UNEMP","TOT","PC_LF","M","1996-05",6.294678,
"CHL","UNEMP","TOT","PC_LF","M","1996-06",6.546851,
"CHL","UNEMP","TOT","PC_LF","M","1996-07",6.45283,
"CHL","UNEMP","TOT","PC_LF","M","1996-08",6.263584,
"CHL","UNEMP","TOT","PC_LF","M","1996-09",5.957331,
"CHL","UNEMP","TOT","PC_LF","M","1996-10",5.960137,
"CHL","UNEMP","TOT","PC_LF","M","1996-11",5.87369,
"CHL","UNEMP","TOT","PC_LF","M","1996-12",5.928965,
"CHL","UNEMP","TOT","PC_LF","M","1997-01",5.911244,
"CHL","UNEMP","TOT","PC_LF","M","1997-02",6.125885,
"CHL","UNEMP","TOT","PC_LF","M","1997-03",6.218668,
"CHL","UNEMP","TOT","PC_LF","M","1997-04",6.317348,
"CHL","UNEMP","TOT","PC_LF","M","1997-05",6.31736,
"CHL","UNEMP","TOT","PC_LF","M","1997-06",6.232237,
"CHL","UNEMP","TOT","PC_LF","M","1997-07",6.137504,
"CHL","UNEMP","TOT","PC_LF","M","1997-08",6.204826,
"CHL","UNEMP","TOT","PC_LF","M","1997-09",6.164328,
"CHL","UNEMP","TOT","PC_LF","M","1997-10",6.049191,
"CHL","UNEMP","TOT","PC_LF","M","1997-11",5.824353,
"CHL","UNEMP","TOT","PC_LF","M","1997-12",5.723669,
"CHL","UNEMP","TOT","PC_LF","M","1998-01",5.560713,
"CHL","UNEMP","TOT","PC_LF","M","1998-02",5.545195,
"CHL","UNEMP","TOT","PC_LF","M","1998-03",5.504782,
"CHL","UNEMP","TOT","PC_LF","M","1998-04",5.608097,
"CHL","UNEMP","TOT","PC_LF","M","1998-05",5.833852,
"CHL","UNEMP","TOT","PC_LF","M","1998-06",5.996023,
"CHL","UNEMP","TOT","PC_LF","M","1998-07",6.263626,
"CHL","UNEMP","TOT","PC_LF","M","1998-08",6.313223,
"CHL","UNEMP","TOT","PC_LF","M","1998-09",6.681209,
"CHL","UNEMP","TOT","PC_LF","M","1998-10",7.339221,
"CHL","UNEMP","TOT","PC_LF","M","1998-11",7.961534,
"CHL","UNEMP","TOT","PC_LF","M","1998-12",8.331946,
"CHL","UNEMP","TOT","PC_LF","M","1999-01",8.396624,
"CHL","UNEMP","TOT","PC_LF","M","1999-02",8.83972,
"CHL","UNEMP","TOT","PC_LF","M","1999-03",9.338578,
"CHL","UNEMP","TOT","PC_LF","M","1999-04",10.04887,
"CHL","UNEMP","TOT","PC_LF","M","1999-05",10.63672,
"CHL","UNEMP","TOT","PC_LF","M","1999-06",10.72649,
"CHL","UNEMP","TOT","PC_LF","M","1999-07",10.91643,
"CHL","UNEMP","TOT","PC_LF","M","1999-08",10.93507,
"CHL","UNEMP","TOT","PC_LF","M","1999-09",10.95396,
"CHL","UNEMP","TOT","PC_LF","M","1999-10",10.59739,
"CHL","UNEMP","TOT","PC_LF","M","1999-11",10.17011,
"CHL","UNEMP","TOT","PC_LF","M","1999-12",9.621215,
"CHL","UNEMP","TOT","PC_LF","M","2000-01",9.19639,
"CHL","UNEMP","TOT","PC_LF","M","2000-02",9.038859,
"CHL","UNEMP","TOT","PC_LF","M","2000-03",9.263301,
"CHL","UNEMP","TOT","PC_LF","M","2000-04",9.243964,
"CHL","UNEMP","TOT","PC_LF","M","2000-05",9.390259,
"CHL","UNEMP","TOT","PC_LF","M","2000-06",9.962138,
"CHL","UNEMP","TOT","PC_LF","M","2000-07",10.22636,
"CHL","UNEMP","TOT","PC_LF","M","2000-08",10.49672,
"CHL","UNEMP","TOT","PC_LF","M","2000-09",10.11731,
"CHL","UNEMP","TOT","PC_LF","M","2000-10",10.18175,
"CHL","UNEMP","TOT","PC_LF","M","2000-11",9.736478,
"CHL","UNEMP","TOT","PC_LF","M","2000-12",9.840016,
"CHL","UNEMP","TOT","PC_LF","M","2001-01",9.836307,
"CHL","UNEMP","TOT","PC_LF","M","2001-02",9.962739,
"CHL","UNEMP","TOT","PC_LF","M","2001-03",10.04591,
"CHL","UNEMP","TOT","PC_LF","M","2001-04",10.14967,
"CHL","UNEMP","TOT","PC_LF","M","2001-05",9.87782,
"CHL","UNEMP","TOT","PC_LF","M","2001-06",9.78826,
"CHL","UNEMP","TOT","PC_LF","M","2001-07",9.631803,
"CHL","UNEMP","TOT","PC_LF","M","2001-08",10.08359,
"CHL","UNEMP","TOT","PC_LF","M","2001-09",9.962353,
"CHL","UNEMP","TOT","PC_LF","M","2001-10",9.784041,
"CHL","UNEMP","TOT","PC_LF","M","2001-11",9.477517,
"CHL","UNEMP","TOT","PC_LF","M","2001-12",9.650854,
"CHL","UNEMP","TOT","PC_LF","M","2002-01",9.901758,
"CHL","UNEMP","TOT","PC_LF","M","2002-02",10.02781,
"CHL","UNEMP","TOT","PC_LF","M","2002-03",9.914928,
"CHL","UNEMP","TOT","PC_LF","M","2002-04",9.783045,
"CHL","UNEMP","TOT","PC_LF","M","2002-05",9.776571,
"CHL","UNEMP","TOT","PC_LF","M","2002-06",9.566026,
"CHL","UNEMP","TOT","PC_LF","M","2002-07",9.65835,
"CHL","UNEMP","TOT","PC_LF","M","2002-08",9.858479,
"CHL","UNEMP","TOT","PC_LF","M","2002-09",10.07659,
"CHL","UNEMP","TOT","PC_LF","M","2002-10",9.944499,
"CHL","UNEMP","TOT","PC_LF","M","2002-11",9.542798,
"CHL","UNEMP","TOT","PC_LF","M","2002-12",9.377565,
"CHL","UNEMP","TOT","PC_LF","M","2003-01",9.562185,
"CHL","UNEMP","TOT","PC_LF","M","2003-02",9.583615,
"CHL","UNEMP","TOT","PC_LF","M","2003-03",9.789525,
"CHL","UNEMP","TOT","PC_LF","M","2003-04",9.60092,
"CHL","UNEMP","TOT","PC_LF","M","2003-05",9.570279,
"CHL","UNEMP","TOT","PC_LF","M","2003-06",9.455355,
"CHL","UNEMP","TOT","PC_LF","M","2003-07",9.632963,
"CHL","UNEMP","TOT","PC_LF","M","2003-08",9.707743,
"CHL","UNEMP","TOT","PC_LF","M","2003-09",9.513259,
"CHL","UNEMP","TOT","PC_LF","M","2003-10",9.341856,
"CHL","UNEMP","TOT","PC_LF","M","2003-11",9.291183,
"CHL","UNEMP","TOT","PC_LF","M","2003-12",9.250812,
"CHL","UNEMP","TOT","PC_LF","M","2004-01",9.173125,
"CHL","UNEMP","TOT","PC_LF","M","2004-02",9.533047,
"CHL","UNEMP","TOT","PC_LF","M","2004-03",10.09572,
"CHL","UNEMP","TOT","PC_LF","M","2004-04",10.48352,
"CHL","UNEMP","TOT","PC_LF","M","2004-05",10.36871,
"CHL","UNEMP","TOT","PC_LF","M","2004-06",10.29704,
"CHL","UNEMP","TOT","PC_LF","M","2004-07",10.40211,
"CHL","UNEMP","TOT","PC_LF","M","2004-08",10.39122,
"CHL","UNEMP","TOT","PC_LF","M","2004-09",10.41567,
"CHL","UNEMP","TOT","PC_LF","M","2004-10",10.01859,
"CHL","UNEMP","TOT","PC_LF","M","2004-11",9.751295,
"CHL","UNEMP","TOT","PC_LF","M","2004-12",9.469653,
"CHL","UNEMP","TOT","PC_LF","M","2005-01",9.512144,
"CHL","UNEMP","TOT","PC_LF","M","2005-02",9.366268,
"CHL","UNEMP","TOT","PC_LF","M","2005-03",9.511373,
"CHL","UNEMP","TOT","PC_LF","M","2005-04",9.391052,
"CHL","UNEMP","TOT","PC_LF","M","2005-05",9.587019,
"CHL","UNEMP","TOT","PC_LF","M","2005-06",9.422031,
"CHL","UNEMP","TOT","PC_LF","M","2005-07",9.357122,
"CHL","UNEMP","TOT","PC_LF","M","2005-08",9.253819,
"CHL","UNEMP","TOT","PC_LF","M","2005-09",9.127598,
"CHL","UNEMP","TOT","PC_LF","M","2005-10",9.026011,
"CHL","UNEMP","TOT","PC_LF","M","2005-11",8.726729,
"CHL","UNEMP","TOT","PC_LF","M","2005-12",8.464985,
"CHL","UNEMP","TOT","PC_LF","M","2006-01",8.420807,
"CHL","UNEMP","TOT","PC_LF","M","2006-02",8.586206,
"CHL","UNEMP","TOT","PC_LF","M","2006-03",8.665721,
"CHL","UNEMP","TOT","PC_LF","M","2006-04",8.542364,
"CHL","UNEMP","TOT","PC_LF","M","2006-05",8.499183,
"CHL","UNEMP","TOT","PC_LF","M","2006-06",8.290158,
"CHL","UNEMP","TOT","PC_LF","M","2006-07",7.964618,
"CHL","UNEMP","TOT","PC_LF","M","2006-08",7.498016,
"CHL","UNEMP","TOT","PC_LF","M","2006-09",7.168046,
"CHL","UNEMP","TOT","PC_LF","M","2006-10",6.869337,
"CHL","UNEMP","TOT","PC_LF","M","2006-11",6.601826,
"CHL","UNEMP","TOT","PC_LF","M","2006-12",6.63019,
"CHL","UNEMP","TOT","PC_LF","M","2007-01",6.826186,
"CHL","UNEMP","TOT","PC_LF","M","2007-02",6.874247,
"CHL","UNEMP","TOT","PC_LF","M","2007-03",6.867948,
"CHL","UNEMP","TOT","PC_LF","M","2007-04",6.543264,
"CHL","UNEMP","TOT","PC_LF","M","2007-05",6.511374,
"CHL","UNEMP","TOT","PC_LF","M","2007-06",6.608786,
"CHL","UNEMP","TOT","PC_LF","M","2007-07",7.108063,
"CHL","UNEMP","TOT","PC_LF","M","2007-08",7.299674,
"CHL","UNEMP","TOT","PC_LF","M","2007-09",7.534132,
"CHL","UNEMP","TOT","PC_LF","M","2007-10",7.566755,
"CHL","UNEMP","TOT","PC_LF","M","2007-11",7.860427,
"CHL","UNEMP","TOT","PC_LF","M","2007-12",7.778459,
"CHL","UNEMP","TOT","PC_LF","M","2008-01",7.798901,
"CHL","UNEMP","TOT","PC_LF","M","2008-02",7.657739,
"CHL","UNEMP","TOT","PC_LF","M","2008-03",7.656074,
"CHL","UNEMP","TOT","PC_LF","M","2008-04",7.707073,
"CHL","UNEMP","TOT","PC_LF","M","2008-05",7.966849,
"CHL","UNEMP","TOT","PC_LF","M","2008-06",7.890075,
"CHL","UNEMP","TOT","PC_LF","M","2008-07",7.684781,
"CHL","UNEMP","TOT","PC_LF","M","2008-08",7.406914,
"CHL","UNEMP","TOT","PC_LF","M","2008-09",7.400456,
"CHL","UNEMP","TOT","PC_LF","M","2008-10",7.781998,
"CHL","UNEMP","TOT","PC_LF","M","2008-11",8.144679,
"CHL","UNEMP","TOT","PC_LF","M","2008-12",8.613173,
"CHL","UNEMP","TOT","PC_LF","M","2009-01",9.051148,
"CHL","UNEMP","TOT","PC_LF","M","2009-02",9.342341,
"CHL","UNEMP","TOT","PC_LF","M","2009-03",9.867334,
"CHL","UNEMP","TOT","PC_LF","M","2009-04",9.956044,
"CHL","UNEMP","TOT","PC_LF","M","2009-05",10.23238,
"CHL","UNEMP","TOT","PC_LF","M","2009-06",10.20115,
"CHL","UNEMP","TOT","PC_LF","M","2009-07",10.15259,
"CHL","UNEMP","TOT","PC_LF","M","2009-08",9.803257,
"CHL","UNEMP","TOT","PC_LF","M","2009-09",9.575772,
"CHL","UNEMP","TOT","PC_LF","M","2009-10",9.458385,
"CHL","UNEMP","TOT","PC_LF","M","2009-11",9.361273,
"CHL","UNEMP","TOT","PC_LF","M","2009-12",9.292945,
"CHL","UNEMP","TOT","PC_LF","M","2010-01",9.019251,
"CHL","UNEMP","TOT","PC_LF","M","2010-02",9.134861,
"CHL","UNEMP","TOT","PC_LF","M","2010-03",8.655677,
"CHL","UNEMP","TOT","PC_LF","M","2010-04",8.552155,
"CHL","UNEMP","TOT","PC_LF","M","2010-05",8.107072,
"CHL","UNEMP","TOT","PC_LF","M","2010-06",7.901321,
"CHL","UNEMP","TOT","PC_LF","M","2010-07",7.850259,
"CHL","UNEMP","TOT","PC_LF","M","2010-08",7.647771,
"CHL","UNEMP","TOT","PC_LF","M","2010-09",7.50944,
"CHL","UNEMP","TOT","PC_LF","M","2010-10",7.317594,
"CHL","UNEMP","TOT","PC_LF","M","2010-11",7.70069,
"CHL","UNEMP","TOT","PC_LF","M","2010-12",7.823838,
"CHL","UNEMP","TOT","PC_LF","M","2011-01",7.687047,
"CHL","UNEMP","TOT","PC_LF","M","2011-02",7.345942,
"CHL","UNEMP","TOT","PC_LF","M","2011-03",6.991946,
"CHL","UNEMP","TOT","PC_LF","M","2011-04",6.91958,
"CHL","UNEMP","TOT","PC_LF","M","2011-05",6.851818,
"CHL","UNEMP","TOT","PC_LF","M","2011-06",7.133572,
"CHL","UNEMP","TOT","PC_LF","M","2011-07",7.028906,
"CHL","UNEMP","TOT","PC_LF","M","2011-08",7.153373,
"CHL","UNEMP","TOT","PC_LF","M","2011-09",7.13247,
"CHL","UNEMP","TOT","PC_LF","M","2011-10",7.328916,
"CHL","UNEMP","TOT","PC_LF","M","2011-11",7.116384,
"CHL","UNEMP","TOT","PC_LF","M","2011-12",7.043592,
"CHL","UNEMP","TOT","PC_LF","M","2012-01",6.944441,
"CHL","UNEMP","TOT","PC_LF","M","2012-02",6.611415,
"CHL","UNEMP","TOT","PC_LF","M","2012-03",6.528277,
"CHL","UNEMP","TOT","PC_LF","M","2012-04",6.476819,
"CHL","UNEMP","TOT","PC_LF","M","2012-05",6.295015,
"CHL","UNEMP","TOT","PC_LF","M","2012-06",6.239111,
"CHL","UNEMP","TOT","PC_LF","M","2012-07",6.161266,
"CHL","UNEMP","TOT","PC_LF","M","2012-08",6.293578,
"CHL","UNEMP","TOT","PC_LF","M","2012-09",6.487913,
"CHL","UNEMP","TOT","PC_LF","M","2012-10",6.424736,
"CHL","UNEMP","TOT","PC_LF","M","2012-11",6.515549,
"CHL","UNEMP","TOT","PC_LF","M","2012-12",6.313057,
"CHL","UNEMP","TOT","PC_LF","M","2013-01",6.433891,
"CHL","UNEMP","TOT","PC_LF","M","2013-02",6.217906,
"CHL","UNEMP","TOT","PC_LF","M","2013-03",6.369555,
"CHL","UNEMP","TOT","PC_LF","M","2013-04",6.175443,
"CHL","UNEMP","TOT","PC_LF","M","2013-05",5.903004,
"CHL","UNEMP","TOT","PC_LF","M","2013-06",5.482396,
"CHL","UNEMP","TOT","PC_LF","M","2013-07",5.463928,
"CHL","UNEMP","TOT","PC_LF","M","2013-08",5.503832,
"CHL","UNEMP","TOT","PC_LF","M","2013-09",5.751329,
"CHL","UNEMP","TOT","PC_LF","M","2013-10",5.914488,
"CHL","UNEMP","TOT","PC_LF","M","2013-11",6.089634,
"CHL","UNEMP","TOT","PC_LF","M","2013-12",6.456848,
"CHL","UNEMP","TOT","PC_LF","M","2014-01",6.393173,
"CHL","UNEMP","TOT","PC_LF","M","2014-02",6.476479,
"CHL","UNEMP","TOT","PC_LF","M","2014-03",6.149076,
"CHL","UNEMP","TOT","PC_LF","M","2014-04",6.074059,
"CHL","UNEMP","TOT","PC_LF","M","2014-05",6.168699,
"CHL","UNEMP","TOT","PC_LF","M","2014-06",6.167809,
"CHL","UNEMP","TOT","PC_LF","M","2014-07",6.400918,
"CHL","UNEMP","TOT","PC_LF","M","2014-08",6.42648,
"CHL","UNEMP","TOT","PC_LF","M","2014-09",6.338281,
"CHL","UNEMP","TOT","PC_LF","M","2014-10",6.283772,
"CHL","UNEMP","TOT","PC_LF","M","2014-11",6.481184,
"CHL","UNEMP","TOT","PC_LF","M","2014-12",6.497179,
"CHL","UNEMP","TOT","PC_LF","M","2015-01",6.36773,
"CHL","UNEMP","TOT","PC_LF","M","2015-02",6.148881,
"CHL","UNEMP","TOT","PC_LF","M","2015-03",6.181077,
"CHL","UNEMP","TOT","PC_LF","M","2015-04",6.334415,
"CHL","UNEMP","TOT","PC_LF","M","2015-05",6.236993,
"CHL","UNEMP","TOT","PC_LF","M","2015-06",6.268661,
"ISR","UNEMP","TOT","PC_LF","M","2012-01",6.655534,
"ISR","UNEMP","TOT","PC_LF","M","2012-02",6.946472,
"ISR","UNEMP","TOT","PC_LF","M","2012-03",7.24513,
"ISR","UNEMP","TOT","PC_LF","M","2012-04",6.947222,
